main_module	food_microbiome_metabolic_module	food_microbiome_metabolic_function	food_microbiome_functional_gene	food_microbiome_COG_KO
F3MU_uptake_transport_systems	F3MU_04_sugar_ABC_transporters	F3MU_04_U052_generic_multiple_sugars_ABC_transporters	F3MU_04_U052_Putative_multiple_sugar_ABC_transport_system_ATP-binding_protein_gguA	COG1129_K10548
F3MU_uptake_transport_systems	F3MU_04_sugar_ABC_transporters	F3MU_04_U052_generic_multiple_sugars_ABC_transporters	F3MU_04_U052_Putative_multiple_sugar_ABC_transport_system_permease_protein_gguB	COG4214_K10547
F3MU_uptake_transport_systems	F3MU_04_sugar_ABC_transporters	F3MU_04_U052_generic_multiple_sugars_ABC_transporters	F3MU_04_U052_Putative_multiple_sugar_ABC_transport_system_substrate-binding_protein_gguC	COG4213_K10546
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U053_lysine_arginine_ornithine_permeases	F3MU_05_U053_Arginine_ornithine_permease_rocE	COG0833_K02205
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U053_lysine_arginine_ornithine_permeases	F3MU_05_U053_Arginine:ornithine_antiporter_APA_family_arcD	COG0531_K03758
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U053_lysine_arginine_ornithine_permeases	F3MU_05_U053_Fructoselysine_transporter_APA_family_frlA	COG0531_K19540_*
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U053_lysine_arginine_ornithine_permeases	F3MU_05_U053_L-ysine-specific_permease_lysP	COG0833_K11733_*
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U054_agmatine_cadaverine_purtrescine_permeases	F3MU_05_U054_Arginine:agmatine_antiporter_APA_family_adiC	COG0531_K03759
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U054_agmatine_cadaverine_purtrescine_permeases	F3MU_05_U054_Cadaverine:lysine_antiporter_APA_family_cadB	COG0531_K03757
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U054_agmatine_cadaverine_purtrescine_permeases	F3MU_05_U054_Multiple_basic_amino_acid_polyamine_antiporter_APA_family_baaP	COG0531_K03294
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U054_agmatine_cadaverine_purtrescine_permeases	F3MU_05_U054_Putrescine:ornithine_antiporter_APA_family_potE	COG0531_K03756_*
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U054_agmatine_cadaverine_purtrescine_permeases	F3MU_05_U054_Putrescine_transporter_APA_family_puuP	COG0531_K14052
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U055_ethanolamine_permeases	F3MU_05_U055_Ethanolamine_permease_eatP	COG1113_K16238
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U055_ethanolamine_permeases	F3MU_05_U055_Ethanolamine_permease_eutP	COG0833_K16238
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U055_ethanolamine_permeases	F3MU_05_U055_Ethanolamine_permease_eutP	COG0531_K16238
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U056_methionine_permease	F3MU_05_U056_S-methylmethionine_transporter_mmuP	COG0833_K16235
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U057_serine_alanine_glycine_permeases	F3MU_05_U057_Alanine_glycine:cation_symporter_agcS	COG1115_K03310
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U057_serine_alanine_glycine_permeases	F3MU_05_U057_D-serine_D-alanine_glycine_transporter_cycA	COG1113_K11737_*
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U057_serine_alanine_glycine_permeases	F3MU_05_U057_Serine_transporter_sdaC	COG0814_K03837
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U058_aromatic_acids_permeases	F3MU_05_U058_Aromatic_amino_acid_transporter_AroP	COG1113_K11734_*
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U058_aromatic_acids_permeases	F3MU_05_U058_L-histidine_transporter_hutT	COG1113_K16234
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U058_aromatic_acids_permeases	F3MU_05_U058_Tryptophan-specific_transporter_mtr	COG0814_K03835
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U058_aromatic_acids_permeases	F3MU_05_U058_Tyrosine-specific_transporter_tutB	COG0814_K03318
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U058_aromatic_acids_permeases	F3MU_05_U058_Tyrosine-specific_transporter_tyrP	COG0814_K03834
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U059_branched-chain_amino_acids_permeases	F3MU_05_U059_Branched-chain_amino_acid:cation_transporter_brnQ	COG1114_K03311
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U059_branched-chain_amino_acids_permeases	F3MU_05_U059_Gamma_aminobutyrate_GABA_transporter_gabB	COG1113_K11735_*
F3MU_uptake_transport_systems	F3MU_05_amino_acids_amines_permeases	F3MU_05_U060_aspartate_glutamate_asparagine_permeases	F3MU_05_U060_L-asparagine_transporter_ansP	COG1113_K11738
